notice_title,stock_name,notice_time,stock_code,notice_href
帝王洁具：第三届董事会第二十二次会议决议的公告,帝王洁具,2017-12-02,002798,http://notice.10jqka.com.cn/api/pdf/c7c7258258a10469.pdf
快意电梯：关于公司按期赎回银行理财产品本金和收益的公告,快意电梯,2017-12-02,002774,http://notice.10jqka.com.cn/api/pdf/bdbecd580bc5c594.pdf
南兴装备：兴业证券股份有限公司关于公司持续督导现场检查报告,南兴装备,2017-12-02,002757,http://notice.10jqka.com.cn/api/pdf/6bda13a61ec5050d.pdf
中矿资源：关于持股5%以上股东进行股票质押式回购交易的公告,中矿资源,2017-12-02,002738,http://notice.10jqka.com.cn/api/pdf/934647973be47b69.pdf
麦趣尔：关于控股股东股票质押式回购交易及到期购回的公告,麦趣尔,2017-12-02,002719,http://notice.10jqka.com.cn/api/pdf/fcb7af8106e522e8.pdf
友邦吊顶：关于控股子公司完成工商变更登记的公告,友邦吊顶,2017-12-02,002718,http://notice.10jqka.com.cn/api/pdf/47a8ff1b03de1744.pdf
"岭南园林：独立董事关于第三届董事会第十八次会议相关事项的独立意见,岭南园林：关于签署战略合作协议暨引进战略合作方的公告,岭南园林：第三届董事会第十八次会议决议公告",岭南园林,2017-12-02,002717,"http://notice.10jqka.com.cn/api/pdf/bedc431b019aa0c4.pdf,http://notice.10jqka.com.cn/api/pdf/63edf072acc4d88c.pdf,http://notice.10jqka.com.cn/api/pdf/e9ad37b89925d983.pdf"
睿康股份：关于公司大股东股权解除质押及重新质押的公告,睿康股份,2017-12-02,002692,http://notice.10jqka.com.cn/api/pdf/5cd3574809639b1a.pdf
冀凯股份：关于持股5%以上股东股权质押的公告,冀凯股份,2017-12-02,002691,http://notice.10jqka.com.cn/api/pdf/20c8f22be0d26f62.pdf
华东重机：关于控股股东非公开发行可交换公司债券办理股份质押的公告,华东重机,2017-12-02,002685,http://notice.10jqka.com.cn/api/pdf/b20b83a9e7e8809.pdf
茂硕电源：关于关联企业还款情况的进展性公告,茂硕电源,2017-12-02,002660,http://notice.10jqka.com.cn/api/pdf/d9fbc4770658d5fe.pdf
*ST海润第六届董事会第五十七次（临时）会议决议公告,海润光伏,2017-12-02,600401,http://notice.10jqka.com.cn/api/pdf/4e1374cfd9306528.pdf
抚顺特钢关于董事长及董事辞职的公告,抚顺特钢,2017-12-02,600399,http://notice.10jqka.com.cn/api/pdf/bf183ee754945674.pdf
盘江股份关于收到法院执行裁定书的公告,盘江股份,2017-12-02,600395,http://notice.10jqka.com.cn/api/pdf/51231a84fb533dc.pdf
盛和资源关于为控股子公司提供担保的公告,盛和资源,2017-12-02,600392,http://notice.10jqka.com.cn/api/pdf/426d3346da77434f.pdf
龙净环保关于公司高管减持股份计划的公告,龙净环保,2017-12-02,600388,http://notice.10jqka.com.cn/api/pdf/3c61b150d43656e3.pdf
"海越股份独立董事关于出售浙江耀江文化广场投资开发有限公司30%股权暨关联交易事项的独立意见,海越股份独立董事关于出售浙江耀江文化广场投资开发有限公司30%股权暨关联交易事项的事前认可意见,海越股份关于变更公司注册资本及股份总数并修改《公司章程》的公告,海越股份关于召开2017年第五次临时股东大会的通知,海越股份关于出售浙江耀江文化广场投资开发有限公司30%股权暨关联交易的公告,海越股份章程（2017年12月修订）,海越股份拟转让股权所涉及的浙江耀江文化广场投资开发有限公司30%股东权益价值评估项目资产评估报告,海越股份第八届董事会第十九次会议决议公告",海越股份,2017-12-02,600387,"http://notice.10jqka.com.cn/api/pdf/8156e328eb084592.pdf,http://notice.10jqka.com.cn/api/pdf/cebf7886b3bd246f.pdf,http://notice.10jqka.com.cn/api/pdf/1a89ef42e76a57d1.pdf,http://notice.10jqka.com.cn/api/pdf/9d63dc9a4d6294a1.pdf,http://notice.10jqka.com.cn/api/pdf/d183fcba86f834b6.pdf,http://notice.10jqka.com.cn/api/pdf/5a117e000e8d0536.pdf,http://notice.10jqka.com.cn/api/pdf/371393d7de238b98.pdf,http://notice.10jqka.com.cn/api/pdf/37b1b3f5f7a92542.pdf"
广东明珠关于公司之控股子公司使用闲置募集资金进行现金管理的进展公告,广东明珠,2017-12-02,600382,http://notice.10jqka.com.cn/api/pdf/de7d8016b4292d91.pdf
中文传媒关于签订《采购合同》的公告,中文传媒,2017-12-02,600373,http://notice.10jqka.com.cn/api/pdf/cb49e6677e0e1c6a.pdf
"精伦电子关于股东权益变动的提示公告,精伦电子简式权益变动报告书",精伦电子,2017-12-02,600355,"http://notice.10jqka.com.cn/api/pdf/ebc127a8c5c4e297.pdf,http://notice.10jqka.com.cn/api/pdf/a89b740af3790fe8.pdf"
华夏幸福关于取得安徽省巢湖产业新城PPP项目《中标通知书》的公告,华夏幸福,2017-12-02,600340,http://notice.10jqka.com.cn/api/pdf/534c396539809e2a.pdf
兰太实业发行股份购买资产停牌进展公告,兰太实业,2017-12-02,600328,http://notice.10jqka.com.cn/api/pdf/b2018299bf7bde9e.pdf
"上海家化关于公司高管减持股票的公告,上海家化关于公司股票复牌的提示性公告,上海家化关于上海家化（集团）有限公司要约收购公司股份的清算公告,上海家化关于上海家化（集团）有限公司要约收购公司股份结果的公告",上海家化,2017-12-02,600315,"http://notice.10jqka.com.cn/api/pdf/70bc0803cf2eb96b.pdf,http://notice.10jqka.com.cn/api/pdf/c5bea6ecb879c380.pdf,http://notice.10jqka.com.cn/api/pdf/3cf9e9daa3034aba.pdf,http://notice.10jqka.com.cn/api/pdf/5283d528758326c6.pdf"
恒顺醋业关于赎回部分理财产品的公告,恒顺醋业,2017-12-02,600305,http://notice.10jqka.com.cn/api/pdf/6107ba6ac9188036.pdf
亿阳信通关于新增银行账户资金被冻结的公告,亿阳信通,2017-12-02,600289,http://notice.10jqka.com.cn/api/pdf/b6cc2159572365d6.pdf
亿利洁能股份解押及质押公告,亿利洁能,2017-12-02,600277,http://notice.10jqka.com.cn/api/pdf/2574b1bedc7b0375.pdf
大湖股份重大资产重组进展公告,大湖股份,2017-12-02,600257,http://notice.10jqka.com.cn/api/pdf/d6d1f30afd29ce30.pdf
ST成城关于第一大股东完成股权转让过户的公告,ST成城,2017-12-02,600247,http://notice.10jqka.com.cn/api/pdf/ecebb8d1543dfce5.pdf
万通地产2017年度第一次临时股东大会会议资料,万通地产,2017-12-02,600246,http://notice.10jqka.com.cn/api/pdf/bb3461e7f3cfb8ff.pdf
"云南城投2017年第十次临时股东大会决议公告,云南城投关于召开重大资产重组媒体说明会的公告,云南城投2017年第十次临时股东大会的法律意见书,云南城投关于公司重大资产重组进展公告",云南城投,2017-12-02,600239,"http://notice.10jqka.com.cn/api/pdf/85b8d24e05788816.pdf,http://notice.10jqka.com.cn/api/pdf/eecd3f4c1e8693e3.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-12-02/600239_20171202_2.pdf,http://notice.10jqka.com.cn/api/pdf/7dfe24a2226142d.pdf"
ST山水2017年第四次临时股东大会资料,ST山水,2017-12-02,600234,http://notice.10jqka.com.cn/api/pdf/32590cceff7275d2.pdf
沧州大化关于重大事项停牌的公告,沧州大化,2017-12-02,600230,http://notice.10jqka.com.cn/api/pdf/23d5939def0a9702.pdf
赤天化重大资产重组进展公告,赤天化,2017-12-02,600227,http://notice.10jqka.com.cn/api/pdf/bcd1fb5d320b7268.pdf
"鲁商置业第九届董事会2017年度第十次临时会议决议公告,鲁商置业关于全资下属公司临沂鲁商地产有限公司向关联方出租物业的公告,鲁商置业关于全资子公司受让股权的公告,鲁商置业对外投资公告,鲁商置业关于全资子公司山东省鲁商置业有限公司向关联方出租物业的公告",鲁商置业,2017-12-02,600223,"http://notice.10jqka.com.cn/api/pdf/a259d85605773d5c.pdf,http://notice.10jqka.com.cn/api/pdf/79d21efe6faef112.pdf,http://notice.10jqka.com.cn/api/pdf/723b37ff7042c60.pdf,http://notice.10jqka.com.cn/api/pdf/de28ab41c549cefd.pdf,http://notice.10jqka.com.cn/api/pdf/d8ec22b429a38d16.pdf"
海航控股关于控股股东股权质押的公告,海航控股,2017-12-02,600221,http://notice.10jqka.com.cn/api/pdf/4082680290257957.pdf
新湖中宝关于竞得温州平阳西湾围涂区地块的公告,新湖中宝,2017-12-02,600208,http://notice.10jqka.com.cn/api/pdf/1a7157fbfff67806.pdf
"兖州煤业第七届董事会第八次会议决议公告,兖州煤业关于收购内蒙古伊泰准东铁路有限责任公司股权暨对外投资公告",兖州煤业,2017-12-02,600188,"http://notice.10jqka.com.cn/api/pdf/af841425a59016ad.pdf,http://notice.10jqka.com.cn/api/pdf/6d1ec8b4af6ae647.pdf"
莲花健康关于延期回复上海证券交易所问询函的公告,莲花健康,2017-12-02,600186,http://notice.10jqka.com.cn/api/pdf/cd72120e60471469.pdf
雅戈尔关于参股公司获得土地使用权的公告,雅戈尔,2017-12-02,600177,http://notice.10jqka.com.cn/api/pdf/b164bfacc93c00e4.pdf
"上海贝岭关于发行股份及支付现金购买资产并募集配套资金之资产过户完成的公告,上海贝岭：中信建投证券股份有限公司关于上海贝岭股份有限公司发行股份及支付现金购买资产并募集配套资金资产过户情况之独立财务顾问核查意见,上海贝岭：北京市金杜律师事务所关于上海贝岭股份有限公司发行股份及支付现金购买资产并募集配套资金之资产过户的法律意见书",上海贝岭,2017-12-02,600171,"http://notice.10jqka.com.cn/api/pdf/8afadc3ad668f8fc.pdf,http://notice.10jqka.com.cn/api/pdf/3bfc7364118f7d17.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-12-02/600171_20171202_3.pdf"
"香江控股2013年公司债券2017年付息公告,香江控股关于为全资子公司提供贷款担保的公告",香江控股,2017-12-02,600162,"http://notice.10jqka.com.cn/api/pdf/6996b003818ddf19.pdf,http://notice.10jqka.com.cn/api/pdf/a3f20fc2051b3a96.pdf"
"天坛生物重大资产购买暨关联交易报告书（草案）摘要,天坛生物：国药集团上海血液制品有限公司审计报告（天职业字[2017]18445-1号）,天坛生物重大资产购买暨关联交易报告书（草案）,天坛生物：中国国际金融股份有限公司关于北京天坛生物制品股份有限公司重大资产购买暨关联交易之独立财务顾问报告,天坛生物董事会关于重大资产购买暨关联交易信息公布前公司股票价格波动未达到《关于规范上市公司信息披露及相关各方行为的通知》相关标准的说明,天坛生物：成都蓉生药业有限责任公司与上海生物制品研究所有限责任公司关于国药集团上海血液制品有限公司之股权收购协议,天坛生物：成都蓉生药业有限责任公司与兰州生物制品研究所有限责任公司关于兰州兰生血液制品有限公司之股权收购协议,天坛生物：中国国际金融股份有限公司关于《北京天坛生物制品股份有限公司董事会关于重大资产购买暨关联交易信息公布前公司股票价格波动未达到＜关于规范上市公司信息披露及相关各方行为的通知＞相关标准的说明》之核查意见,天坛生物与中国生物技术股份有限公司之盈利预测补偿协议,天坛生物独立董事关于公司重大资产购买暨关联交易的独立意见,天坛生物董事会关于本次重大资产重组摊薄即期回报及填补措施的说明,天坛生物：中国国际金融股份有限公司关于北京天坛生物制品股份有限公司本次交易产业政策和交易类型之专项核查意见,天坛生物：中国国际金融股份有限公司关于《北京天坛生物制品股份有限公司本次重大资产重组摊薄即期回报及填补措施》之专项核查意见,天坛生物关于重大资产重组暂不复牌的提示公告,天坛生物关于重大资产重组的一般风险提示公告,天坛生物董事会关于本次重组履行法定程序的完备性、合规性及提交法律文件的有效性的说明,天坛生物关于本次交易不构成借壳上市的说明,天坛生物独立董事关于评估机构的独立性、评估假设前提的合理性、评估方法与评估目的的相关性以及评估定价的公允性的独立意见,天坛生物：成都蓉生药业有限责任公司与武汉生物制品研究所有限责任公司关于国药集团武汉血液制品有限公司之股权收购协议,天坛生物与中国生物技术股份有限公司关于成都蓉生药业有限责任公司之股权收购协议,天坛生物监事会七届四次会议决议公告,天坛生物：成都蓉生药业有限责任公司与中国生物技术股份有限公司、武汉生物制品研究所有限责任公司、上海生物制品研究所有限责任公司、兰州生物制品研究所有限责任公司之盈利预测补偿协议,天坛生物：国药集团武汉血液制品公司审计报告（天职业字[2017]18433-1号）,天坛生物：兰州兰生血液制品有限公司审计报告（天职业字[2017]18449号）,天坛生物董事会七届五次会议决议公告,天坛生物：国药集团武汉血液制品公司审计报告（天职业字[2017]18433号）,天坛生物：审阅报告（天职业字[2017]18722号）,天坛生物：成都蓉生药业有限责任公司审计报告（天职业字[2017]18281号）,天坛生物：兰州生物制品研究所有限责任公司拟转让兰州兰生血液制品有限公司股权所涉及的股东全部权益价值评估报告,天坛生物：武汉生物制品研究所有限责任公司拟转让国药集团武汉血液制品有限公司股权所涉及的股东全部权益价值评估报告,天坛生物：成都蓉生药业有限责任公司增资扩股所涉及的股东全部价值评估报告,天坛生物：北京市嘉源律师事务所关于北京天坛生物制品股份有限公司重大资产购买暨关联交易的法律意见书,天坛生物：兰州兰生血液制品有限公司审计报告（天职业字[2017]18449-1号）,天坛生物：上海生物制品研究所有限责任公司拟转让国药集团上海血液制品有限公司股权所涉及的股东全部权益价值评估报告,天坛生物：国药集团上海血液制品有限公司审计报告（天职业字[2017]18445号）,天坛生物：拟收购成都蓉生药业有限责任公司股权所涉及的股东全部权益价值评估报告",天坛生物,2017-12-02,600161,"http://notice.10jqka.com.cn/api/pdf/7de0c55a2562650c.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-12-02/600161_20171202_4.pdf,http://notice.10jqka.com.cn/api/pdf/f462b5cc9e1ff860.pdf,http://notice.10jqka.com.cn/api/pdf/45af2261025ad36a.pdf,http://notice.10jqka.com.cn/api/pdf/14dce9d5d312d72e.pdf,http://notice.10jqka.com.cn/api/pdf/7da6101b4350e256.pdf,http://notice.10jqka.com.cn/api/pdf/58efe91348c76d57.pdf,http://notice.10jqka.com.cn/api/pdf/c9ea3413d987f1f4.pdf,http://notice.10jqka.com.cn/api/pdf/c77642b11f101cd4.pdf,http://notice.10jqka.com.cn/api/pdf/1ed7760cb3cf4058.pdf,http://notice.10jqka.com.cn/api/pdf/aeb57d468804f429.pdf,http://notice.10jqka.com.cn/api/pdf/e4206b1d61ec9e6f.pdf,http://notice.10jqka.com.cn/api/pdf/4937c42431acb980.pdf,http://notice.10jqka.com.cn/api/pdf/d87df3dc6622d328.pdf,http://notice.10jqka.com.cn/api/pdf/9578a8fe096b176.pdf,http://notice.10jqka.com.cn/api/pdf/dd4038ba941e2643.pdf,http://notice.10jqka.com.cn/api/pdf/221c4b525fd500a8.pdf,http://notice.10jqka.com.cn/api/pdf/cfe48b824f773ae4.pdf,http://notice.10jqka.com.cn/api/pdf/14d4c884fd8b1566.pdf,http://notice.10jqka.com.cn/api/pdf/4204c18153a0d65a.pdf,http://notice.10jqka.com.cn/api/pdf/1895197867aea5f9.pdf,http://notice.10jqka.com.cn/api/pdf/1f91e6fd774701d5.pdf,http://notice.10jqka.com.cn/api/pdf/471e4ebe41db7c0c.pdf,http://notice.10jqka.com.cn/api/pdf/d8a8ac660ab52e36.pdf,http://notice.10jqka.com.cn/api/pdf/fa43343a8260c351.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-12-02/600161_20171202_12.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-12-02/600161_20171202_14.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-12-02/600161_20171202_13.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-12-02/600161_20171202_17.pdf,http://notice.10jqka.com.cn/api/pdf/16e3cdec720112a5.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-12-02/600161_20171202_15.pdf,http://notice.10jqka.com.cn/api/pdf/5d00b3a4b24015e0.pdf,http://notice.10jqka.com.cn/api/pdf/3a4cbad31a5a0a53.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-12-02/600161_20171202_5.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-12-02/600161_20171202_8.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-12-02/600161_20171202_16.pdf"
"永泰能源第十届董事会第二十次会议决议公告,永泰能源关于全资子公司华晨电力股份公司投资设立热电联供燃气电力公司的公告,永泰能源关于召开2017年第八次临时股东大会的通知,永泰能源关于提供担保的公告",永泰能源,2017-12-02,600157,"http://notice.10jqka.com.cn/api/pdf/62baa55604d3f3f4.pdf,http://notice.10jqka.com.cn/api/pdf/cef9b109bdf93504.pdf,http://notice.10jqka.com.cn/api/pdf/f3a6cda98cc0fddd.pdf,http://notice.10jqka.com.cn/api/pdf/7e6e7f20d5a6358c.pdf"
宝硕股份关于华创证券有限责任公司诉讼事项进展的公告,宝硕股份,2017-12-02,600155,http://notice.10jqka.com.cn/api/pdf/505921f3e28bebd7.pdf
中国船舶重大资产重组进展公告,中国船舶,2017-12-02,600150,http://notice.10jqka.com.cn/api/pdf/c4fecc207e709b48.pdf
当代明诚关于全资子公司与乐视体育文化产业发展（香港）有限公司签署2018俄罗斯世界杯香港地区转播权分销、转让授权服务合同的公告,当代明诚,2017-12-02,600136,http://notice.10jqka.com.cn/api/pdf/8cb04caf9136e7ff.pdf
东湖高新关于武汉联投佩尔置业有限公司完成工商变更登记的公告,东湖高新,2017-12-02,600133,http://notice.10jqka.com.cn/api/pdf/a4e4b4e950e61c8e.pdf
"东睦股份关于非公开发行股票限售股上市流通的公告,东睦股份：海通证券股份有限公司关于东睦新材料集团股份有限公司限售股份上市流通的核查意见",东睦股份,2017-12-02,600114,"http://notice.10jqka.com.cn/api/pdf/57b215cadf9d7220.pdf,http://notice.10jqka.com.cn/api/pdf/b18b8e6b8f44e5cf.pdf"
永鼎股份关于完成2017年限制性股票激励计划工商变更登记的公告,永鼎股份,2017-12-02,600105,http://notice.10jqka.com.cn/api/pdf/e308da073fb52584.pdf
"云天化关于召开2017年第七次临时股东大会的通知,云天化第七届监事会第二十二次（临时）会议决议公告,云天化：关于子公司云南磷化集团有限公司引入投资者增资扩股事项的审计报告,云天化第七届董事会第二十三次（临时）会议决议公告,云天化独立董事关于第七届董事会第二十三次临时会议相关议案的独立意见,云天化全资子公司云南磷化集团有限公司拟进行增资扩股涉及的云南磷化集团有限公司股东全部权益价值评估报告,云天化关于子公司云南磷化集团有限公司引入投资者增资扩股的公告",云天化,2017-12-02,600096,"http://notice.10jqka.com.cn/api/pdf/cb60ea4ae4d86681.pdf,http://notice.10jqka.com.cn/api/pdf/55ad7b84e1d1b2f8.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-12-02/600096_20171202_5.pdf,http://notice.10jqka.com.cn/api/pdf/b713eda04e137333.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-12-02/600096_20171202_4.pdf,http://notice.10jqka.com.cn/api/pdf/ca40dd5362bcae16.pdf,http://notice.10jqka.com.cn/api/pdf/ffb93132f2da9708.pdf"
"海泰发展第九届监事会第六次会议决议公告,海泰发展第九届董事会第八次会议决议公告",海泰发展,2017-12-02,600082,"http://notice.10jqka.com.cn/api/pdf/4ab812e870877da1.pdf,http://notice.10jqka.com.cn/api/pdf/2b3cc033ea01aea7.pdf"
康欣新材关于更换公司重大资产重组项目持续督导期项目主办人的公告,康欣新材,2017-12-02,600076,http://notice.10jqka.com.cn/api/pdf/ad120551db960796.pdf
"保千里关于2016年非公开发行公司债券无法按时付息的公告,保千里关于债务逾期的公告",保千里,2017-12-02,600074,"http://notice.10jqka.com.cn/api/pdf/277ac2ba354c8497.pdf,http://notice.10jqka.com.cn/api/pdf/5022420dda81e3e3.pdf"
"中船科技：中信证券股份有限公司关于中船科技股份有限公司发行股份购买资产并募集配套资金暨关联交易非公开发行股票限售股解禁的核查意见,中船科技非公开发行限售股上市流通公告",中船科技,2017-12-02,600072,"http://notice.10jqka.com.cn/api/pdf/6513e206a4a62c67.pdf,http://notice.10jqka.com.cn/api/pdf/31cb2d0974c8969d.pdf"
"宇通客车2017年11月份产销数据快报,宇通客车关于控股股东拟发行可交换公司债券的公告",宇通客车,2017-12-02,600066,"http://notice.10jqka.com.cn/api/pdf/9c206a987e0d3188.pdf,http://notice.10jqka.com.cn/api/pdf/a43eb6df228088d4.pdf"
"浙江广厦2017年第四次临时股东大会决议公告,浙江广厦2017年第四次临时股东大会的法律意见书",浙江广厦,2017-12-02,600052,"http://notice.10jqka.com.cn/api/pdf/3da2ea21dc359abf.pdf,http://notice.10jqka.com.cn/api/pdf/77216bbef1eea09f.pdf"
中信证券公告,中信证券,2017-12-02,600030,http://notice.10jqka.com.cn/api/pdf/f9b4fc400ce3da6d.pdf
南方航空关于选举职工代表监事的公告,南方航空,2017-12-02,600029,http://notice.10jqka.com.cn/api/pdf/118a53ac632401bb.pdf
"中远海能公司章程,中远海能2017年第三次临时股东大会、2017年第一次A股类别股东大会、2017年第一次H股类别股东大会会议资料,中远海能独立董事关于聘任杨世成先生为公司副总经理的独立董事意见,中远海能独立董事关于公司关联交易的专项意见,中远海能募集资金专项存储及使用管理制度,中远海能关于建议修改《公司章程》的公告,中远海能2017年第十二次董事会会议决议公告,中远海能关于2017年第三次临时股东大会、2017年第一次A股类别股东大会及2017年第一次H股类别股东大会增加临时提案的公告",中远海能,2017-12-02,600026,"http://notice.10jqka.com.cn/api/pdf/7b85ccc617117310.pdf,http://notice.10jqka.com.cn/api/pdf/6814e0921c245623.pdf,http://notice.10jqka.com.cn/api/pdf/b6bdf8e09c9c1aaa.pdf,http://notice.10jqka.com.cn/api/pdf/94f816f5b4eb1fa2.pdf,http://notice.10jqka.com.cn/api/pdf/a11afcd919061c1e.pdf,http://notice.10jqka.com.cn/api/pdf/26420f81e6d0c530.pdf,http://notice.10jqka.com.cn/api/pdf/109bf9e2c23fffb6.pdf,http://notice.10jqka.com.cn/api/pdf/3a0672919ffe5a0.pdf"
"上海电力对外担保公告,上海电力2017年第九次临时董事会决议公告,上海电力关于下属子公司拟参与资产支持专项计划的公告,上海电力对外投资公告,上海电力关于召开2017年第三次临时股东大会的通知,上海电力独立董事关于2017年第九次临时董事会会议相关事项的独立意见",上海电力,2017-12-02,600021,"http://notice.10jqka.com.cn/api/pdf/83a51490586d6b03.pdf,http://notice.10jqka.com.cn/api/pdf/9465f14088a6d1d0.pdf,http://notice.10jqka.com.cn/api/pdf/4fc42bd911607d2e.pdf,http://notice.10jqka.com.cn/api/pdf/b2d4883b856b737e.pdf,http://notice.10jqka.com.cn/api/pdf/2d4b6432938373d9.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-12-02/600021_20171202_5.pdf"
"宝钢股份关于召开2017年第二次临时股东大会的通知,宝钢股份独立董事公开征集投票权的公告",宝钢股份,2017-12-02,600019,"http://notice.10jqka.com.cn/api/pdf/2bed385ac49e66b2.pdf,http://notice.10jqka.com.cn/api/pdf/1a46cbcd2571e881.pdf"
茂业商业关于更换公司重大资产重组项目持续督导期财务顾问主办人的公告,茂业商业,2017-12-02,600828,http://notice.10jqka.com.cn/api/pdf/20048cfbd7df4c69.pdf
兰生股份关于减持部分可供出售金融资产的公告,兰生股份,2017-12-02,600826,http://notice.10jqka.com.cn/api/pdf/dbfa5f116e907d8b.pdf
世茂股份委托理财进展公告,世茂股份,2017-12-02,600823,http://notice.10jqka.com.cn/api/pdf/bd800fbfff6808a4.pdf
津劝业关联交易进展公告,津劝业,2017-12-02,600821,http://notice.10jqka.com.cn/api/pdf/ebba899ba73a9bbf.pdf
"福建水泥关于2017年度与宁德核电公司电力直接交易（日常关联交易）的公告,福建水泥第八届董事会第十四次会议决议公告,福建水泥独立董事关于第八届董事会第十四次会议相关议案的独立意见,福建水泥关于与福能配售电公司签订电力直接交易技术服务合同（关联交易）的公告,福建水泥关于修改公司章程的公告,福建水泥关于召开2017年第二次临时股东大会的通知,福建水泥章程（修订稿草案）,福建水泥关于受让顺昌洋姑山石灰石矿和顺昌五里亭水泥硅质原料矿两矿采矿权（关联交易）的公告",福建水泥,2017-12-02,600802,"http://notice.10jqka.com.cn/api/pdf/3e7d5a44a7fd1bb5.pdf,http://notice.10jqka.com.cn/api/pdf/e1b69f2ad85146f7.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-12-02/600802_20171202_3.pdf,http://notice.10jqka.com.cn/api/pdf/a279692fe73ea917.pdf,http://notice.10jqka.com.cn/api/pdf/3d109375bf765bc4.pdf,http://notice.10jqka.com.cn/api/pdf/b6ed05138175964.pdf,http://notice.10jqka.com.cn/api/pdf/657ee8ba42714cf.pdf,http://notice.10jqka.com.cn/api/pdf/cc3886ae2e30e1e6.pdf"
轻纺城2017年第二次临时股东大会会议材料,轻纺城,2017-12-02,600790,http://notice.10jqka.com.cn/api/pdf/40e2c9c2b19e0e19.pdf
友好集团关于董事会秘书辞职的公告,友好集团,2017-12-02,600778,http://notice.10jqka.com.cn/api/pdf/a5cbd13ce6b62cd.pdf
通策医疗2017年第五次临时股东大会会议资料,通策医疗,2017-12-02,600763,http://notice.10jqka.com.cn/api/pdf/795d83d76d254bfe.pdf
"中航黑豹2017年第五次临时股东大会决议公告,中航黑豹2017年第五次临时股东大会的法律意见书",中航黑豹,2017-12-02,600760,"http://notice.10jqka.com.cn/api/pdf/c5e334981f013cc.pdf,http://notice.10jqka.com.cn/api/pdf/8cc470ce5549ef5a.pdf"
"浪潮软件第八届监事会第六次会议决议公告,浪潮软件第八届董事会第六次会议决议公告,浪潮软件关于为全资子公司与关联方开展融资性售后回租业务提供担保的公告,浪潮软件关于注销股票期权激励计划部分期权的公告,浪潮软件关于董事会秘书辞职及聘任董事会秘书的公告,浪潮软件独立董事关于为全资子公司与关联方开展融资性售后回租业务提供担保及关联交易的独立意见,浪潮软件关于全资子公司与关联方开展融资性售后回租业务的关联交易公告",浪潮软件,2017-12-02,600756,"http://notice.10jqka.com.cn/api/pdf/2f8393d372928517.pdf,http://notice.10jqka.com.cn/api/pdf/9fa6a0f7e3a4a542.pdf,http://notice.10jqka.com.cn/api/pdf/278e5130c17b2e69.pdf,http://notice.10jqka.com.cn/api/pdf/c079d3cb0a78ad0d.pdf,http://notice.10jqka.com.cn/api/pdf/aebbcc5a2141b6a4.pdf,http://notice.10jqka.com.cn/api/pdf/41128781b6348bc0.pdf,http://notice.10jqka.com.cn/api/pdf/14f9f464ffa602ca.pdf"
"山西焦化独立董事关于公司为霍州煤电集团有限责任公司提供担保的独立意见,山西焦化独立董事关于公司为霍州煤电集团有限责任公司提供担保的事前认可意见,山西焦化关于为霍州煤电集团有限责任公司向建信金融融资租赁有限公司办理租赁融资3.6亿元提供担保的公告,山西焦化关于收到《中国证监会行政许可项目审查一次反馈意见通知书》的公告",山西焦化,2017-12-02,600740,"http://notice.10jqka.com.cn/api/pdf/1584150b2df910ec.pdf,http://notice.10jqka.com.cn/api/pdf/fa7ab6af2a466374.pdf,http://notice.10jqka.com.cn/api/pdf/962e5f452fb48057.pdf,http://notice.10jqka.com.cn/api/pdf/898c2f5533a71e79.pdf"
鲁北化工2017年11月份溴素生产经营数据公告,鲁北化工,2017-12-02,600727,http://notice.10jqka.com.cn/api/pdf/cd53d854ce643523.pdf
南宁百货关于2017年第三次临时股东大会更正补充公告,南宁百货,2017-12-02,600712,http://notice.10jqka.com.cn/api/pdf/bd4fe41137759723.pdf
"*ST匹凸关于诉讼进展公告,*ST匹凸关于诉讼撤诉的公告",匹凸匹,2017-12-02,600696,"http://notice.10jqka.com.cn/api/pdf/1d8bb98305e96855.pdf,http://notice.10jqka.com.cn/api/pdf/94161c0adc11eb16.pdf"
"阳煤化工：山西国润律师事务所关于阳泉煤业（集团）有限责任公司增持阳煤化工股份有限公司股份之法律意见书,阳煤化工关于控股股东增持公司股份实施结果的公告",阳煤化工,2017-12-02,600691,"http://notice.10jqka.com.cn/api/pdf/c0bea0ee85daf569.pdf,http://notice.10jqka.com.cn/api/pdf/c9c675f41f147691.pdf"
